source	site	% U	V
1	sunlineclub.com*	8.28619000186772E-07	8085.6681488163
1	sunny.org*	1.58943341377486E-05	161886.738967188
1	sunny99.com*	4.02313280322699E-06	50101.0315596736
1	sunset.com*	0.0002303728	2353696.89400555
1	sunshineandsippycups.com*	5.93218210857693E-06	103227.217868509
1	sunshineprofits.com*	1.18840613667328E-06	11596.4727395715
1	sunthisweek.com*	5.55707102017046E-06	54225.9254716274
1	supajam.com*	3.49574282041213E-07	3411.1475084554
1	superbangers.com*	1.92364075126648E-06	21637.0025499948
1	superbooyah.com*	1.20958408502645E-06	11803.1272604284
1	supercook.com*	3.74273345180996E-05	372569.207000766
1	supercross.com*	6.19135307291923E-06	60415.2527621195
1	superglued.com*	0.000003418	39054.3889196316
1	superiortelegram.com*	2.15874973535737E-05	231783.523564254
1	superjeweler.com*	8.57984102888179E-05	892514.959197813
1	superluchas.net*	5.79435665742749E-06	56541.3598496806
1	supermotojunkie.com*	1.21737853827548E-05	118791.855723412
1	supermotors.net*	6.57833646812859E-06	64191.4385749715
1	superskinnyme.com*	1.36893132032118E-05	165289.779681712
1	supersmile.com*	1.69354046115291E-06	16908.7866575548
1	superstockscreener.com*	0.00000035	3415.6610958286
1	supertarot.co.uk*	3.3445634743473E-07	3263.62663059
1	superuser.com*	0.0001945903	2086517.20314253
1	superxv.com*	0.000002084	20336.1579015409
1	superyachts.com*	1.17276350254381E-05	156016.331682157
1	supplychainbrain.com*	5.98228496667394E-06	70358.5429935563
1	supportgroups.com*	7.62162814007029E-06	78358.0375103706
1	supraforums.com*	0.000006969	72515.296018983
1	supthemag.com*	3.27810960356009E-06	31987.8091183765
1	surebaby.com*	5.48772501361114E-07	5354.924680947
1	surf2x.net*	4.86287410721281E-06	57187.5429474676
1	surfchex.com*	8.04477757207814E-06	83419.4794682985
1	surfermag.com*	5.20232711121478E-05	720642.184008878
1	surfguru.com*	3.59961659199185E-06	35125.0758421646
1	surfingmagazine.com*	1.67751598458899E-05	188349.67908111
1	surfline.com*	0.000145249	1711248.18521801
1	surgerytheater.com*	1.12329953492003E-07	1454.6119208322
1	surnamedb.com*	4.4955835202214E-06	43867.9253934608
1	surveyjunkie.com*	2.03475249254733E-05	210991.879567196
1	surveysay.com*	2.00053704240701E-05	202089.039874471
1	survivalistboards.com*	9.73243722560468E-05	1112343.68207403
1	survive-prosper.com*	1.17776546083375E-06	11492.6409740699
1	survivingcollege.com*	0.0005102962	4979472.86422548
1	survivorsucks.com*	1.25278403440291E-05	122246.725721157
1	susans.org*	1.07994934814128E-05	105381.508807215
1	sustainablecitiescollective.com*	1.76930457796417E-06	17264.8824953024
1	sustainablepulse.com*	9.24786461301601E-07	9024.0706922209
1	suwanneedemocrat.com*	1.10612953105282E-05	131342.865125294
1	svherald.com*	1.20345243882308E-05	144626.59966125
1	svpply.com*	1.79524651224564E-05	212183.371902355
1	svtperformance.com*	4.25870802317926E-05	464101.923120533
1	swag.com*	1.78336519382972E-06	17402.0860518601
1	swagbucks.com*	0.0011928943	14499447.740028
1	swagbuckstricks.com*	3.40449530533107E-07	3322.1081397971
1	swagfriends.com*	4.26466758046326E-07	4161.4646553927
1	swamplot.com*	2.07544099088983E-05	270020.310193087
1	swap-bot.com*	1.02735746937554E-05	127116.62692792
1	swaylocks.com*	7.0924278097136E-06	69207.944333709
1	swcbulletin.com*	4.07290177119528E-06	39743.3948741073
1	swedespeed.com*	1.07663908668118E-05	118396.683854227
1	sweepstakeslovers.com*	8.37907499938854E-06	83816.558977277
1	sweepstakesmag.com*	2.33145452283529E-06	23443.5895553887
1	sweetopia.net*	3.34962839552755E-06	48080.5267353268
1	sweetpenniesfromheaven.com*	4.54609959695292E-07	4436.086151071
1	sweet-station.com*	1.61987756307127E-06	15806.7729725666
1	sweetteaandcornbread.blogspot.com*	2.29415845607675E-05	239461.037708495
1	swiftor.com*	2.88682983962593E-06	28169.699319053
1	swimtownpools.com*	8.60231475509619E-07	8394.1428335212
1	swipelife.com*	9.17177765681322E-07	8949.8250041337
1	switchboard.com*	0.000081725	868303.06454871
1	swns.com*	4.75859540505149E-06	46434.3966178127
1	swoonworthy.net*	5.75869698119061E-07	6363.8970581888
1	sydnestyle.com*	1.23642645704866E-06	12065.0552544156
1	symthic.com*	6.16406827674302E-06	60149.0075911308
1	syracuse.com*	0.000293727	3638137.40918247
1	sysco.jobs*	5.53957349350403E-06	54055.1845231115
1	sysoon.com*	1.3523796841297E-05	131965.273963172
1	taaz.com*	1.22428022352156E-05	141159.916126765
1	tabletroms.com*	6.62867415438941E-07	6468.2633957159
1	tabloidpulsa.co.id*	0.000004222	53880.0511217914
1	tackletour.com*	1.78544107479782E-05	174223.425082299
1	tacktech.com*	8.77762680613E-07	8565.2124163847
1	tacticalgamer.com*	7.84117287133142E-06	76514.2022096954
1	tagged.com*	0.0013241288	17851683.6390439
1	tagsforshare.com*	2.2933500025669E-06	22378.5202435173
1	tahlequahdailypress.com*	4.32171608995332E-06	43399.1549598358
1	tahoe.com*	4.3095098930217E-06	42052.2180533636
1	tahoedailytribune.com*	3.86450686533088E-05	411656.316191099
1	taigan.com*	4.26656133475909E-06	67555.2067794829
1	takeahop.com*	5.61594250661625E-07	6663.3755462498
1	takefiveaday.com*	5.25622627902625E-06	51290.2810552421
1	takepart.com*	8.90978147943656E-05	915152.499252729
1	takimag.com*	4.42584389693038E-05	431874.058173619
1	takkle.com*	0.000067023	654010.857677565
1	tal.ki*	4.73907309392048E-06	46243.8978128522
1	talenthouse.com*	1.6740481448798E-05	163353.697677564
1	talentzoo.com*	1.31262939336872E-05	128086.438698234
1	talesbeyondbelief.com*	0.000002128	26768.3988191592
1	taleswithmorals.com*	1.02365345962732E-06	9988.8153325817
1	talkabouthealth.com*	8.03221248930286E-07	7837.8367711387
1	talkingchop.com*	6.20731586268986E-06	65611.8581505279
1	talkingpointsmemo.com*	0.0003346523	4319603.14694212
1	talkingtotoddlers.com*	1.02041677765855E-06	9957.2317745209
1	talkofthetownrestaurants.com*	1.19120789320253E-06	11623.8122931229
1	talkofthetownwc.com*	1.97263656230551E-06	19248.9969665538
1	talkradio1080.com*	1.52728238428705E-06	14903.2287771514
1	tallahasseemagazine.com*	9.81789715392039E-07	9580.3087170236
1	tampabay.com*	2.71904476138024E-05	302076.467510229
1	tankspot.com*	3.77529292268147E-06	40852.2815859044
1	tantalk.com*	1.9832831581828E-06	19352.8864998121
1	taosnews.com*	2.95049892465876E-06	30821.3356648929
1	tapastic.com*	9.20871079894682E-06	89858.6438181132
1	tapiture.com*	6.74855207707006E-05	706560.352969989
1	tapscape.com*	9.15249938279364E-07	8931.0132551672
1	tapthatguy.com*	2.35693936442479E-06	27360.1351072038
1	targetmarketingmag.com*	4.74976599764856E-06	65654.1548693995
1	tarheelblog.com*	3.1083166063796E-06	30330.9682435174
1	tasteandtellblog.com*	8.42044593337083E-06	84804.0104131366
1	tasteofawesome.com*	7.71910169306765E-06	77865.9403448592
1	tastespotting.com*	1.48386957666462E-05	144796.063936865
1	tattootemple.hk*	6.18219280118466E-07	6032.5866786922
1	taugrim.com*	1.14439526052676E-06	11167.0144006013
1	taurusarmed.net*	8.60042218480786E-06	87436.3285980861
1	taxfreetravel.com*	0.000000318	3102.6753912063
1	taxidrivermovie.com*	0.0001340823	1475337.18715585
1	taylorswift.com*	1.73114543548088E-05	193998.778477095
1	tbccorp.com*	1.16037094282404E-06	15362.6787521592
1	tcdailyplanet.net*	2.45273631011073E-05	259796.950350881
1	tcpalm.com*	0.0001021634	1041060.40937691
1	tddaily.com*	1.56923308729895E-06	15312.5839368657
1	tdn.com*	2.59361878981691E-05	338301.97523739
1	tdpri.com*	1.99317756722008E-05	200886.719620652
1	teachforus.org*	5.5144441172919E-07	5380.9971950395
1	teamcurse.net*	6.18361913561158E-06	60339.7849650507
1	teamliquid.net*	0.0001272578	1550124.78721461
1	teamplayergaming.com*	4.44885232095373E-06	43411.922128523
1	teamrankings.com*	3.35080082611347E-06	37687.775514066
1	teamspeedkills.com*	9.11543731539361E-06	88948.480721533
1	teaser-trailer.com*	0.000027902	292084.784128928
1	tech4mommies.com*	3.1252826452131E-07	3049.6522931229
1	tech-archive.net*	5.4144934889464E-06	52834.6532431416
1	techbrowsing.com*	0.0028162919	44135310.9083018
1	techcity.pk*	1.69764580999319E-06	16565.6358962795
1	techdirt.com*	7.33737177881845E-05	760198.879313069
1	techerator.com*	1.45527788611187E-06	14200.6085411499
1	tech-forums.net*	2.65686150057584E-06	29765.9806463356
1	techgage.com*	1.3225814241067E-06	14869.2163059818
1	techgyd.com*	9.68419507483725E-07	9449.8421645998
1	techimo.com*	3.08713392199624E-06	37233.426706666
1	techliberation.com*	1.65594769525832E-06	16158.7454941751
1	techlicious.com*	1.04832099396164E-05	105994.382748697
1	techlore.com*	5.91476075306278E-06	62270.24261645
1	technewsworld.com*	0.000023205	226434.239188275
1	technoccult.net*	9.31933525534322E-07	9093.8117790304
1	technologyreview.com*	0.000133201	1344522.15200262
1	technologytell.com*	4.11175642602391E-06	41883.491407536
1	techpinas.com*	0.000001256	12255.7838466742
1	techreport.com*	2.22286808547671E-05	216907.57360992
1	techsling.com*	4.09595571373106E-07	3996.835535513
1	techspot.com*	0.0002323681	2372079.72149969
1	tectaamerica.com*	9.15930874176219E-07	8937.6578308906
1	teddekker.com*	4.99085361470063E-07	4870.0773333333
1	teen.com*	2.98225895363344E-05	298655.484687209
1	teenpg.com*	2.08552036821749E-06	21663.8980393725
1	te-jv.com*	1.94559093565413E-06	18985.0856129275
1	teksyndicate.com*	1.23424861987498E-05	131927.535244435
1	telecomcareers.net*	1.23827429816288E-06	12083.0864968057
1	telegraph.co.uk*	0.0019499982	20323057.1631699
1	telemundopr.com*	3.10162249081244E-06	31512.4820694611
1	tempetourism.com*	9.94436757800929E-07	9703.7186170612
1	temp-share.com*	9.46562070354041E-07	9236.5571890267
1	temptalia.com*	9.0838228141023E-05	951704.679305147
1	tennispoint.com*	1.13810602291867E-05	138744.064632283
1	tennisrecruiting.net*	1.68401871191374E-05	194698.448538178
1	tennisworldusa.org*	2.17218130116799E-06	21196.1554783916
1	ten-tenths.com*	2.26478384711029E-06	22099.7715625704
1	tentmaker.org*	1.86692126431853E-06	21930.2838398006
1	teratome.com*	3.17650938958656E-06	91335.2724633458
1	terezowens.com*	0.0001060753	1035082.84551071
1	terminal5nyc.com*	7.17988097527052E-06	70061.3127395714
1	terminallance.com*	1.26301992437286E-05	125958.178992834
1	termpaperwarehouse.com*	2.15094031099068E-05	251577.060152804
1	terra.com*	2.95882498414147E-05	318710.994435584
1	terrariaonline.com*	2.4234479232051E-05	285301.003056059
1	terriblycute.com*	6.03112448871657E-06	60898.7464659669
1	terrificpets.com*	1.71547983160495E-05	170636.11959632
1	teryxforums.net*	1.96729129444903E-06	19196.8378173618
1	tested.com*	0.0001957724	1956023.19148423
1	testmyspeed.com*	4.16570980822548E-06	40649.0161413003
1	testq.com*	2.4952080290666E-06	24348.2518271326
1	tetongravity.com*	1.7302109509453E-05	168834.066967305
1	texasbob.com*	0.000001092	11424.5355180232
1	texasbraggtrailers.com*	9.88405291791813E-07	9644.863543029
1	texasfishingforum.com*	2.63793724481329E-05	300371.600724067
1	texasfood.com*	9.5254670228679E-07	9294.9552559189
1	texasguntrader.com*	2.82924488262686E-05	276077.850344983
1	texashuntingforum.com*	2.31465803388274E-05	279386.613873686
1	texaslotto.com*	8.26837331938871E-06	84501.0651795951
1	texasrepomobilehomes.com*	0.000000799	7796.675319053
1	texomashomepage.com*	1.14083802824766E-05	130790.471338521
1	text4freeonline.com*	1.03677423661206E-06	10116.8479368658
1	textinghome.com*	9.71482798124815E-07	11368.9572726282
1	textsfromlastnight.com*	0.000047558	490772.833120612
1	texttheromanceback.com*	1.52942201748382E-06	14924.1073280722
1	textyourexback.com*	2.17160955707839E-06	22264.1083754662
1	thagoodlifereviews.com*	0.000002093	20423.3692416386
1	thaindian.com*	1.05094654385637E-06	10887.3293972264
1	thaitable.com*	8.14881079000771E-06	79516.13448478
1	thanksimadeitblog.com*	3.54456339833399E-07	3458.7866516347
1	thankyoudiva.com*	3.73817231268601E-07	4189.2961819
1	thank-you-notes.com*	5.26232418101446E-07	5352.265110336
1	thatcrack.com*	1.22584800738362E-06	15398.4844535809
1	thatfreebiesite.com*	0.000004986	48653.6130206688
1	thatgirlmag.com*	2.96556844651213E-06	28938.0310199172
1	thatguywiththeglasses.com*	9.21848157128472E-05	1104967.19371583
1	thatsnonsense.com*	1.56048313995819E-06	15227.2019090568
1	thatsphucked.com*	1.23921032190828E-05	120922.202209695
1	thcjobs.com*	7.08591813621121E-07	9015.0887014087
1	theactivitydirectorsoffice.com*	6.97303617208879E-07	6804.2920165351
1	theadvocate.com*	0.0002084351	2458625.55046083
1	theallegiant.com*	2.86832470937996E-05	284962.685336022
1	theamericanscholar.org*	1.04866790817339E-05	102329.064405863
1	theapricity.com*	5.71425723119872E-06	55759.7492671928
1	theaquarian.com*	6.99382734464272E-07	6824.5800526118
1	theargus.co.uk*	3.07917857527699E-06	30046.6391972941
1	theatermania.com*	3.4047936357664E-05	402444.100398374
1	theautomoto.com*	7.77664051323925E-07	7588.4495152199
1	theawesomer.com*	4.2671936737239E-05	448936.957526845
1	theawl.com*	7.97721137882156E-05	800741.011507159
1	thebakerskitchen.net*	6.42724460706593E-06	62717.0834753851
1	thebatavian.com*	1.93836427980287E-05	251670.481650071
1	thebaybridged.com*	4.32405634665139E-06	42194.1624171362
1	thebeatdfw.com*	3.45180824697433E-06	37363.6060938994
1	theberry.com*	0.0002385055	2451233.90469297
1	thebestnotes.com*	4.02571803108686E-05	495329.099701571
1	the-big-bang-theory.com*	7.18019776306798E-06	76455.7996458804
1	thebigboss.org*	1.30128112830684E-06	18625.2932061686
1	thebigm.com*	5.72238741636598E-06	74815.1606560591
1	thebigshow.com*	6.69222575956215E-06	72007.8877893489
1	theblaze.com*	0.0014611376	16579373.797655
1	theblogmocracy.com*	2.25784135307069E-06	22032.0266726793
1	thebolditalic.com*	6.34303959519537E-05	618954.105686584
1	theboltonnews.co.uk*	0.000002755	26883.557988726
1	theboneonline.com*	2.88327597519052E-06	31830.5358488823
1	theborneopost.com*	2.26340803033877E-06	22086.3463359638
1	theboxhouston.com*	7.78852965926057E-06	81322.6228876656
1	theboxotruth.com*	6.33480742751126E-06	61815.0810372041
1	thebradentontimes.com*	3.03949419426957E-06	47792.2398882165
1	thebraiser.com*	1.81624316273183E-05	177229.094289364
1	thebravest.com*	6.45590903514909E-07	6299.679110109
1	thebridescafe.com*	0.000002156	21038.1221525742
1	thebroadsside.com*	1.50911635380301E-05	147259.64565201
1	thebudgetbabe.com*	1.0944455998509E-05	106796.053739196
1	thebullyproject.com*	1.05767946855985E-06	10320.8412897406
1	thebusbybabe.com*	2.27908192226754E-06	22239.2922480269
1	thebuzz.com*	7.87772602597575E-05	871256.064989988
1	thebuzzcincy.com*	1.86706623946504E-06	19294.6513879083
1	thecalendarspot.net*	3.48234787990172E-06	33980.7671912814
1	thecampuscompanion.com*	7.53672940502134E-06	73543.4414160089
1	thecarnerosinn.com*	4.28573646856555E-06	66912.3789829385
1	thecatsite.com*	7.59238683719815E-06	79661.2258591959
1	thecelebritycafe.com*	0.0010724113	10776121.7122746
1	thecherawchronicle.com*	6.89629669617024E-07	6729.4095993987
1	thechicagotheatre.com*	4.54353266858749E-06	44335.8134114995
1	thechive.com*	0.002314708	24234677.8955123
1	thechivery.com*	2.81040791453192E-05	299296.621851923
1	thecollectionary.com*	1.06885290832936E-05	112407.343138857
1	thecolor.com*	9.1446098142715E-06	93979.5568569395
1	thecomicscomic.com*	0.000004616	45043.0858774896
1	thecompletepitcher.com*	2.9538837391275E-06	31905.5308226418
1	theconcordinsider.com*	2.79122675544261E-07	2723.6803968433
1	theconversation.tv*	3.80071790611158E-06	37087.4234227735
1	thecoreytaylor.com*	1.50555663510806E-06	14691.2288132281
1	thecourier.com*	1.47635228642709E-05	154032.223827315
1	thecoverproject.net*	3.57531852063526E-06	34887.9751461856
1	thecreditsolutionprogram.com*	5.68525536096421E-06	61178.8755359144
1	thecsiproject.com*	3.59449562778763E-06	35075.1054490792
1	thecurrentconscience.com*	3.50316102237351E-06	34183.8619346109
1	thecutekid.com*	6.54473722813915E-06	71108.7039971619
1	thecynicalgirl.com*	1.56428827710669E-06	15264.3324554679
1	thedailybanter.com*	1.29285833540739E-05	126157.177921081
1	thedailybeast.com*	0.0009398877	9850929.26724276
1	thedailycrux.com*	0.000049013	511795.027093353
1	thedailynewsonline.com*	2.89426148665077E-05	329202.500693862
1	thedailyrecord.com*	4.04234201013957E-06	39445.1925802328
1	thedailyreview.com*	2.15373530552124E-05	210161.593650506
1	thedailystar.com*	4.36979692627005E-06	49384.802587861
1	thedanzatap.com*	4.80931447329936E-06	70691.6286601043
1	thedeadpelican.com*	7.03453089303674E-06	76419.7452842646
1	thedelimagazine.com*	2.43092141831897E-06	23720.9427733935
1	thedenverchannel.com*	1.32280993756358E-06	13885.9743813915
1	thedesignerpad.com*	3.2252957628459E-07	3147.2451409245
1	thedianerehmshow.org*	3.95657497657701E-05	386082.774583989
1	thedickinsonpress.com*	0.000008287	96681.7240755093
1	thedigitel.com*	4.07120995596469E-07	3972.6886133033
1	thedisneyblog.com*	4.73940132712425E-06	46247.1007140175
1	thedogs.com*	6.78536702893908E-07	6621.1643773018
1	thedonovan.com*	3.40979452844954E-06	33272.7912423899
1	thedreamshake.com*	3.25134511292331E-06	31726.641091319
1	theeagle.com*	3.30402463455893E-05	334161.522769016
1	thefader.com*	1.80762053566946E-05	228448.032879428
1	thefalcoholic.com*	2.15418416278293E-05	229884.229429027
1	thefastlaneforum.com*	0.000006734	65710.3030890642
1	thefilmstage.com*	0.000006176	60265.3184757609
1	thefinancebuff.com*	3.82016036251124E-06	37277.1430048853
1	thefind.com*	0.0005658873	5776162.62727022
1	thefiscaltimes.com*	0.0003484758	3491273.97062838
1	thefisherman.com*	3.70241423226622E-06	36128.1757053739
1	theflyfishingforum.com*	4.86340309547425E-06	47457.1105599398
1	thefox.com*	3.16847747704584E-06	35382.7178276219
1	thefreshloaf.com*	2.353717022103E-05	243294.183240193
1	thefullwiki.org*	1.88745315237496E-05	187423.085425325
1	thefuntimesguide.com*	1.58062892315302E-05	162785.42107633
1	thegamefanatics.com*	1.80385536535354E-06	19069.8327106256
1	thegamehomepage.com*	9.02727111417964E-06	96722.2198206442
1	thegameraccess.com*	2.9692820467215E-05	289742.683484404
1	thegarden.com*	1.18272724180087E-05	119330.309060728
1	thegatewaypundit.com*	8.14054003683313E-05	837270.838607725
1	thegist.com*	5.55741964461535E-06	54229.3273506203
1	theglitterguide.com*	2.53780506864366E-05	247639.139421268
1	thegloss.com*	0.0001412246	1402810.96043844
1	thegoodhuman.com*	1.6157973415023E-06	15766.958151071
1	the-greatest-barbecue-recipes.com*	8.16849965153387E-07	7970.825848929
1	thegreenhead.com*	9.94151043623804E-06	104905.522780374
1	thegrio.com*	0.0004642656	4662094.80553936
1	thehairpin.com*	4.36718084843573E-05	540946.154797746
1	thehappyhousewife.com*	1.7815264301067E-05	186951.984423941
